"﻿employee_id","year","rating"
EMP101002,2023,3.00
EMP101003,2023,5.00
EMP101004,2023,3.00
EMP101005,2023,3.00
EMP101006,2023,4.00
EMP101007,2023,3.00
EMP101008,2023,2.00
EMP101009,2023,2.00
EMP101010,2023,3.00
EMP101011,2023,3.00
EMP101012,2023,2.00
EMP101013,2023,3.00
EMP101014,2023,4.00
EMP101015,2023,4.00
EMP101016,2023,3.00
EMP101017,2023,3.00
EMP101018,2023,3.00
EMP101019,2023,3.00
EMP101020,2023,4.00
EMP101021,2023,1.00
EMP101022,2023,4.00
EMP101023,2023,
EMP101024,2023,1.00
EMP101025,2023,2.00
EMP101026,2023,4.00
EMP101027,2023,2.00
EMP101028,2023,3.00
EMP101029,2023,
EMP101030,2023,3.00
EMP101031,2023,4.00
EMP101032,2023,2.00
EMP101033,2023,2.00
EMP101034,2023,3.00
EMP101035,2023,3.00
EMP101036,2023,3.00
EMP101037,2023,3.00
EMP101038,2023,2.00
EMP101039,2023,1.00
EMP101040,2023,5.00
EMP101041,2023,3.00
EMP101042,2023,3.00
EMP101043,2023,4.00
EMP101044,2023,3.00
EMP101045,2023,1.00
EMP101046,2023,
EMP101047,2023,2.00
EMP101048,2023,4.00
EMP101049,2023,2.00
EMP101050,2023,3.00
EMP101051,2023,3.00
EMP101052,2023,3.00
EMP101053,2023,5.00
EMP101054,2023,3.00
EMP101055,2023,3.00
EMP101056,2023,5.00
EMP101057,2023,3.00
EMP101058,2023,3.00
EMP101059,2023,3.00
EMP101060,2023,2.00
EMP101061,2023,
EMP101062,2023,4.00
EMP101063,2023,3.00
EMP101064,2023,3.00
EMP101065,2023,2.00
EMP101066,2023,4.00
EMP101067,2023,
EMP101068,2023,5.00
EMP101069,2023,5.00
EMP101070,2023,3.00
EMP101071,2023,4.00
EMP101072,2023,1.00
EMP101073,2023,4.00
EMP101074,2023,5.00
EMP101075,2023,4.00
EMP101076,2023,1.00
EMP101077,2023,1.00
EMP101078,2023,1.00
EMP101079,2023,1.00
EMP101080,2023,3.00
EMP101081,2023,5.00
EMP101082,2023,4.00
EMP101083,2023,3.00
EMP101084,2023,3.00
EMP101085,2023,3.00
EMP101086,2023,4.00
EMP101087,2023,
EMP101088,2023,3.00
EMP101089,2023,3.00
EMP101090,2023,
EMP101091,2023,5.00
EMP101092,2023,4.00
EMP101093,2023,4.00
EMP101094,2023,4.00
EMP101095,2023,4.00
EMP101096,2023,3.00
EMP101097,2023,
EMP101098,2023,2.00
EMP101099,2023,4.00
EMP101100,2023,2.00
EMP101101,2023,5.00
EMP101102,2023,5.00
EMP101103,2023,4.00
EMP101104,2023,3.00
EMP101105,2023,
EMP101106,2023,3.00
EMP101107,2023,3.00
EMP101108,2023,3.00
EMP101109,2023,4.00
EMP101110,2023,3.00
EMP101111,2023,1.00
EMP101112,2023,3.00
EMP101113,2023,3.00
EMP101114,2023,3.00
EMP101115,2023,5.00
EMP101116,2023,3.00
EMP101117,2023,4.00
EMP101118,2023,2.00
EMP101119,2023,2.00
EMP101120,2023,
EMP101121,2023,3.00
EMP101122,2023,1.00
EMP101123,2023,4.00
EMP101124,2023,3.00
EMP101125,2023,2.00
EMP101126,2023,3.00
EMP101127,2023,4.00
EMP101128,2023,3.00
EMP101129,2023,4.00
EMP101130,2023,4.00
EMP101131,2023,3.00
EMP101132,2023,4.00
EMP101133,2023,
EMP101134,2023,1.00
EMP101135,2023,2.00
EMP101136,2023,4.00
EMP101137,2023,4.00
EMP101138,2023,4.00
EMP101139,2023,3.00
EMP101140,2023,3.00
EMP101141,2023,3.00
EMP101142,2023,4.00
EMP101143,2023,1.00
EMP101144,2023,5.00
EMP101145,2023,3.00
EMP101146,2023,3.00
EMP101147,2023,4.00
EMP101148,2023,5.00
EMP101149,2023,3.00
EMP101150,2023,3.00
EMP101151,2023,4.00
EMP101152,2023,4.00
EMP101153,2023,3.00
EMP101154,2023,5.00
EMP101155,2023,4.00
EMP101156,2023,3.00
EMP101157,2023,4.00
EMP101158,2023,
EMP101159,2023,4.00
EMP101160,2023,3.00
EMP101161,2023,3.00
EMP101162,2023,5.00
EMP101163,2023,2.00
EMP101164,2023,3.00
EMP101165,2023,4.00
EMP101166,2023,
EMP101167,2023,3.00
EMP101168,2023,3.00
EMP101169,2023,3.00
EMP101170,2023,2.00
EMP101171,2023,2.00
EMP101172,2023,1.00
EMP101173,2023,3.00
EMP101174,2023,3.00
EMP101175,2023,3.00
EMP101176,2023,5.00
EMP101177,2023,3.00
EMP101178,2023,3.00
EMP101179,2023,
EMP101180,2023,2.00
EMP101181,2023,3.00
EMP101182,2023,3.00
EMP101183,2023,4.00
EMP101184,2023,2.00
EMP101185,2023,3.00
EMP101186,2023,4.00
EMP101187,2023,3.00
EMP101188,2023,3.00
EMP101189,2023,1.00
EMP101190,2023,2.00
EMP101191,2023,1.00
EMP101192,2023,4.00
EMP101193,2023,1.00
EMP101194,2023,5.00
EMP101195,2023,5.00
EMP101196,2023,4.00
EMP101197,2023,4.00
EMP101198,2023,4.00
EMP101199,2023,
EMP101200,2023,3.00
EMP101201,2023,4.00
EMP101202,2023,3.00
EMP101203,2023,3.00
EMP101204,2023,4.00
EMP101205,2023,3.00
EMP101206,2023,2.00
EMP101207,2023,4.00
EMP101208,2023,4.00
EMP101209,2023,2.00
EMP101210,2023,4.00
EMP101211,2023,3.00
EMP101212,2023,4.00
EMP101213,2023,3.00
EMP101214,2023,2.00
EMP101215,2023,1.00
EMP101216,2023,3.00
EMP101217,2023,4.00
EMP101218,2023,4.00
EMP101219,2023,2.00
EMP101220,2023,5.00
EMP101221,2023,
EMP101222,2023,3.00
EMP101223,2023,5.00
EMP101224,2023,2.00
EMP101225,2023,
EMP101226,2023,2.00
EMP101227,2023,4.00
EMP101228,2023,4.00
EMP101229,2023,5.00
EMP101230,2023,5.00
EMP101231,2023,5.00
EMP101232,2023,1.00
EMP101233,2023,3.00
EMP101234,2023,2.00
EMP101235,2023,4.00
EMP101236,2023,5.00
EMP101237,2023,5.00
EMP101238,2023,4.00
EMP101239,2023,
EMP101240,2023,3.00
EMP101241,2023,3.00
EMP101242,2023,3.00
EMP101243,2023,3.00
EMP101244,2023,3.00
EMP101245,2023,1.00
EMP101246,2023,5.00
EMP101247,2023,4.00
EMP101248,2023,2.00
EMP101249,2023,3.00
EMP101250,2023,1.00
EMP101251,2023,2.00
EMP101252,2023,3.00
EMP101253,2023,3.00
EMP101254,2023,4.00
EMP101255,2023,
EMP101256,2023,4.00
EMP101257,2023,2.00
EMP101258,2023,1.00
EMP101259,2023,4.00
EMP101260,2023,3.00
EMP101261,2023,2.00
EMP101262,2023,2.00
EMP101263,2023,2.00
EMP101264,2023,
EMP101265,2023,3.00
EMP101266,2023,4.00
EMP101267,2023,3.00
EMP101268,2023,4.00
EMP101269,2023,3.00
EMP101270,2023,5.00
EMP101271,2023,2.00
EMP101272,2023,1.00
EMP101273,2023,3.00
EMP101274,2023,3.00
EMP101275,2023,3.00
EMP101276,2023,5.00
EMP101277,2023,1.00
EMP101278,2023,3.00
EMP101279,2023,
EMP101280,2023,4.00
EMP101281,2023,3.00
EMP101282,2023,3.00
EMP101283,2023,4.00
EMP101284,2023,5.00
EMP101285,2023,3.00
EMP101286,2023,3.00
EMP101287,2023,2.00
EMP101288,2023,2.00
EMP101289,2023,5.00
EMP101290,2023,
EMP101291,2023,2.00
EMP101292,2023,5.00
EMP101293,2023,
EMP101294,2023,3.00
EMP101295,2023,4.00
EMP101296,2023,3.00
EMP101297,2023,4.00
EMP101298,2023,1.00
EMP101299,2023,3.00
EMP101300,2023,4.00
EMP101301,2023,5.00
EMP101302,2023,4.00
EMP101303,2023,3.00
EMP101304,2023,3.00
EMP101305,2023,5.00
EMP101306,2023,
EMP101307,2023,1.00
EMP101308,2023,3.00
EMP101309,2023,3.00
EMP101310,2023,2.00
EMP101311,2023,2.00
EMP101312,2023,3.00
EMP101313,2023,3.00
EMP101314,2023,4.00
EMP101315,2023,3.00
EMP101316,2023,4.00
EMP101317,2023,3.00
EMP101318,2023,3.00
EMP101319,2023,3.00
EMP101320,2023,1.00
EMP101321,2023,2.00
EMP101322,2023,3.00
EMP101323,2023,2.00
EMP101324,2023,0.00
EMP101325,2023,3.00
EMP101326,2023,3.00
EMP101327,2023,3.00
EMP101328,2023,
EMP101329,2023,3.00
EMP101330,2023,4.00
EMP101331,2023,1.00
EMP101332,2023,
EMP101333,2023,3.00
EMP101334,2023,2.00
EMP101335,2023,1.00
EMP101336,2023,4.00
EMP101337,2023,2.00
EMP101338,2023,1.00
EMP101339,2023,3.00
EMP101340,2023,4.00
EMP101341,2023,4.00
EMP101342,2023,4.00
EMP101343,2023,
EMP101344,2023,4.00
EMP101345,2023,4.00
EMP101346,2023,5.00
EMP101347,2023,
EMP101348,2023,5.00
EMP101349,2023,2.00
EMP101350,2023,3.00
EMP101351,2023,4.00
EMP101352,2023,1.00
EMP101353,2023,4.00
EMP101354,2023,2.00
EMP101355,2023,3.00
EMP101356,2023,4.00
EMP101357,2023,4.00
EMP101358,2023,2.00
EMP101359,2023,4.00
EMP101360,2023,4.00
EMP101361,2023,3.00
EMP101362,2023,3.00
EMP101363,2023,2.00
EMP101364,2023,2.00
EMP101365,2023,4.00
EMP101366,2023,3.00
EMP101367,2023,
EMP101368,2023,2.00
EMP101369,2023,3.00
EMP101370,2023,3.00
EMP101371,2023,4.00
EMP101372,2023,4.00
EMP101373,2023,4.00
EMP101374,2023,3.00
EMP101375,2023,4.00
EMP101376,2023,3.00
EMP101377,2023,3.00
EMP101378,2023,4.00
EMP101379,2023,4.00
EMP101380,2023,2.00
EMP101381,2023,4.00
EMP101382,2023,2.00
EMP101383,2023,2.00
EMP101384,2023,2.00
EMP101385,2023,4.00
EMP101386,2023,2.00
EMP101387,2023,3.00
EMP101388,2023,3.00
EMP101389,2023,4.00
EMP101390,2023,
EMP101391,2023,5.00
EMP101392,2023,3.00
EMP101393,2023,3.00
EMP101394,2023,5.00
EMP101395,2023,3.00
EMP101396,2023,5.00
EMP101397,2023,3.00
EMP101398,2023,3.00
EMP101399,2023,2.00
EMP101400,2023,3.00
EMP101401,2023,4.00
EMP101402,2023,4.00
EMP101403,2023,4.00
EMP101404,2023,4.00
EMP101405,2023,1.00
EMP101406,2023,4.00
EMP101407,2023,5.00
EMP101408,2023,1.00
EMP101409,2023,4.00
EMP101410,2023,3.00
EMP101411,2023,
EMP101412,2023,4.00
EMP101413,2023,4.00
EMP101414,2023,4.00
EMP101415,2023,2.00
EMP101416,2023,3.00
EMP101417,2023,3.00
EMP101418,2023,3.00
EMP101419,2023,2.00
EMP101420,2023,2.00
EMP101421,2023,5.00
EMP101422,2023,4.00
EMP101423,2023,4.00
EMP101424,2023,
EMP101425,2023,4.00
EMP101426,2023,
EMP101427,2023,4.00
EMP101428,2023,3.00
EMP101429,2023,3.00
EMP101430,2023,1.00
EMP101431,2023,3.00
EMP101432,2023,3.00
EMP101433,2023,5.00
EMP101434,2023,2.00
EMP101435,2023,
EMP101436,2023,4.00
EMP101437,2023,5.00
EMP101438,2023,4.00
EMP101439,2023,3.00
EMP101440,2023,
EMP101441,2023,1.00
EMP101442,2023,
EMP101443,2023,4.00
EMP101444,2023,4.00
EMP101445,2023,3.00
EMP101446,2023,3.00
EMP101447,2023,2.00
EMP101448,2023,4.00
EMP101449,2023,3.00
EMP101450,2023,2.00
EMP101451,2023,3.00
EMP101452,2023,2.00
EMP101453,2023,
EMP101454,2023,2.00
EMP101455,2023,4.00
EMP101456,2023,
EMP101457,2023,5.00
EMP101458,2023,2.00
EMP101459,2023,3.00
EMP101460,2023,4.00
EMP101461,2023,4.00
EMP101462,2023,4.00
EMP101463,2023,2.00
EMP101464,2023,3.00
EMP101465,2023,4.00
EMP101466,2023,3.00
EMP101467,2023,4.00
EMP101468,2023,3.00
EMP101469,2023,3.00
EMP101470,2023,4.00
EMP101471,2023,5.00
EMP101472,2023,2.00
EMP101473,2023,3.00
EMP101474,2023,3.00
EMP101475,2023,3.00
EMP101476,2023,1.00
EMP101477,2023,2.00
EMP101478,2023,2.00
EMP101479,2023,2.00
EMP101480,2023,5.00
EMP101481,2023,3.00
EMP101482,2023,2.00
EMP101483,2023,4.00
EMP101484,2023,3.00
EMP101485,2023,4.00
EMP101486,2023,1.00
EMP101487,2023,2.00
EMP101488,2023,3.00
EMP101489,2023,5.00
EMP101490,2023,4.00
EMP101491,2023,2.00
EMP101492,2023,2.00
EMP101493,2023,5.00
EMP101494,2023,3.00
EMP101495,2023,5.00
EMP101496,2023,3.00
EMP101497,2023,4.00
EMP101498,2023,4.00
EMP101499,2023,3.00
EMP101500,2023,4.00
EMP101501,2023,4.00
EMP101502,2023,5.00
EMP101503,2023,5.00
EMP101504,2023,3.00
EMP101505,2023,4.00
EMP101506,2023,3.00
EMP101507,2023,2.00
EMP101508,2023,4.00
EMP101509,2023,4.00
EMP101510,2023,
EMP101511,2023,3.00
EMP101512,2023,
EMP101513,2023,
EMP101514,2023,3.00
EMP101515,2023,5.00
EMP101516,2023,4.00
EMP101517,2023,2.00
EMP101518,2023,2.00
EMP101519,2023,2.00
EMP101520,2023,3.00
EMP101521,2023,3.00
EMP101522,2023,4.00
EMP101523,2023,3.00
EMP101524,2023,4.00
EMP101525,2023,3.00
EMP101526,2023,3.00
EMP101527,2023,5.00
EMP101528,2023,5.00
EMP101529,2023,4.00
EMP101530,2023,4.00
EMP101531,2023,4.00
EMP101532,2023,4.00
EMP101533,2023,4.00
EMP101534,2023,2.00
EMP101535,2023,3.00
EMP101536,2023,
EMP101537,2023,4.00
EMP101538,2023,3.00
EMP101539,2023,3.00
EMP101540,2023,5.00
EMP101541,2023,5.00
EMP101542,2023,3.00
EMP101543,2023,2.00
EMP101544,2023,3.00
EMP101545,2023,5.00
EMP101546,2023,4.00
EMP101547,2023,3.00
EMP101548,2023,
EMP101549,2023,4.00
EMP101550,2023,1.00
EMP101551,2023,4.00
EMP101552,2023,4.00
EMP101553,2023,1.00
EMP101554,2023,3.00
EMP101555,2023,3.00
EMP101556,2023,1.00
EMP101557,2023,3.00
EMP101558,2023,4.00
EMP101559,2023,3.00
EMP101560,2023,3.00
EMP101561,2023,2.00
EMP101562,2023,3.00
EMP101563,2023,3.00
EMP101564,2023,3.00
EMP101565,2023,4.00
EMP101566,2023,1.00
EMP101567,2023,2.00
EMP101568,2023,3.00
EMP101569,2023,
EMP101570,2023,3.00
EMP101571,2023,4.00
EMP101572,2023,3.00
EMP101573,2023,2.00
EMP101574,2023,4.00
EMP101575,2023,1.00
EMP101576,2023,4.00
EMP101577,2023,3.00
EMP101578,2023,3.00
EMP101579,2023,3.00
EMP101580,2023,4.00
EMP101581,2023,3.00
EMP101582,2023,2.00
EMP101583,2023,3.00
EMP101584,2023,5.00
EMP101585,2023,4.00
EMP101586,2023,2.00
EMP101587,2023,4.00
EMP101588,2023,4.00
EMP101589,2023,2.00
EMP101590,2023,4.00
EMP101591,2023,3.00
EMP101592,2023,2.00
EMP101593,2023,1.00
EMP101594,2023,3.00
EMP101595,2023,2.00
EMP101596,2023,5.00
EMP101597,2023,1.00
EMP101598,2023,4.00
EMP101599,2023,
EMP101600,2023,3.00
EMP101601,2023,2.00
EMP101602,2023,5.00
EMP101603,2023,3.00
EMP101604,2023,2.00
EMP101605,2023,3.00
EMP101606,2023,5.00
EMP101607,2023,
EMP101608,2023,
EMP101609,2023,5.00
EMP101610,2023,3.00
EMP101611,2023,4.00
EMP101612,2023,2.00
EMP101613,2023,5.00
EMP101614,2023,3.00
EMP101615,2023,3.00
EMP101616,2023,4.00
EMP101617,2023,3.00
EMP101618,2023,5.00
EMP101619,2023,5.00
EMP101620,2023,2.00
EMP101621,2023,3.00
EMP101622,2023,2.00
EMP101623,2023,4.00
EMP101624,2023,3.00
EMP101625,2023,2.00
EMP101626,2023,1.00
EMP101627,2023,3.00
EMP101628,2023,3.00
EMP101629,2023,3.00
EMP101630,2023,3.00
EMP101631,2023,
EMP101632,2023,3.00
EMP101633,2023,3.00
EMP101634,2023,4.00
EMP101635,2023,3.00
EMP101636,2023,5.00
EMP101637,2023,1.00
EMP101638,2023,3.00
EMP101639,2023,1.00
EMP101640,2023,5.00
EMP101641,2023,3.00
EMP101642,2023,5.00
EMP101643,2023,2.00
EMP101644,2023,4.00
EMP101645,2023,2.00
EMP101646,2023,1.00
EMP101647,2023,2.00
EMP101648,2023,5.00
EMP101649,2023,
EMP101650,2023,4.00
EMP101651,2023,2.00
EMP101652,2023,3.00
EMP101653,2023,3.00
EMP101654,2023,1.00
EMP101655,2023,2.00
EMP101656,2023,1.00
EMP101657,2023,5.00
EMP101658,2023,
EMP101659,2023,4.00
EMP101660,2023,3.00
EMP101661,2023,5.00
EMP101662,2023,3.00
EMP101663,2023,5.00
EMP101664,2023,2.00
EMP101665,2023,
EMP101666,2023,3.00
EMP101667,2023,4.00
EMP101668,2023,3.00
EMP101669,2023,2.00
EMP101670,2023,3.00
EMP101671,2023,3.00
EMP101672,2023,3.00
EMP101673,2023,3.00
EMP101674,2023,3.00
EMP101675,2023,1.00
EMP101676,2023,3.00
EMP101677,2023,3.00
EMP101678,2023,5.00
EMP101679,2023,
EMP101680,2023,4.00
EMP101681,2023,
EMP101682,2023,3.00
EMP101683,2023,4.00
EMP101684,2023,3.00
EMP101685,2023,2.00
EMP101686,2023,4.00
EMP101687,2023,5.00
EMP101688,2023,3.00
EMP101689,2023,1.00
EMP101690,2023,1.00
EMP101691,2023,5.00
EMP101692,2023,4.00
EMP101693,2023,3.00
EMP101694,2023,4.00
EMP101695,2023,5.00
EMP101696,2023,4.00
EMP101697,2023,3.00
EMP101698,2023,3.00
EMP101699,2023,3.00
EMP101700,2023,2.00
EMP101701,2023,3.00
EMP101702,2023,3.00
EMP101703,2023,4.00
EMP101704,2023,3.00
EMP101705,2023,3.00
EMP101706,2023,2.00
EMP101707,2023,3.00
EMP101708,2023,5.00
EMP101709,2023,4.00
EMP101710,2023,4.00
EMP101711,2023,
EMP101712,2023,1.00
EMP101713,2023,2.00
EMP101714,2023,3.00
EMP101715,2023,5.00
EMP101716,2023,3.00
EMP101717,2023,
EMP101718,2023,4.00
EMP101719,2023,1.00
EMP101720,2023,4.00
EMP101721,2023,3.00
EMP101722,2023,3.00
EMP101723,2023,
EMP101724,2023,3.00
EMP101725,2023,3.00
EMP101726,2023,5.00
EMP101727,2023,3.00
EMP101728,2023,3.00
EMP101729,2023,2.00
EMP101730,2023,
EMP101731,2023,2.00
EMP101732,2023,5.00
EMP101733,2023,3.00
EMP101734,2023,1.00
EMP101735,2023,3.00
EMP101736,2023,2.00
EMP101737,2023,3.00
EMP101738,2023,
EMP101739,2023,5.00
EMP101740,2023,
EMP101741,2023,
EMP101742,2023,3.00
EMP101743,2023,2.00
EMP101744,2023,1.00
EMP101745,2023,3.00
EMP101746,2023,4.00
EMP101747,2023,2.00
EMP101748,2023,3.00
EMP101749,2023,0.00
EMP101750,2023,4.00
EMP101751,2023,2.00
EMP101752,2023,4.00
EMP101753,2023,4.00
EMP101754,2023,
EMP101755,2023,4.00
EMP101756,2023,4.00
EMP101757,2023,3.00
EMP101758,2023,3.00
EMP101759,2023,1.00
EMP101760,2023,4.00
EMP101761,2023,3.00
EMP101762,2023,3.00
EMP101763,2023,5.00
EMP101764,2023,
EMP101765,2023,5.00
EMP101766,2023,3.00
EMP101767,2023,2.00
EMP101768,2023,4.00
EMP101769,2023,1.00
EMP101770,2023,
EMP101771,2023,1.00
EMP101772,2023,3.00
EMP101773,2023,2.00
EMP101774,2023,2.00
EMP101775,2023,3.00
EMP101776,2023,3.00
EMP101777,2023,4.00
EMP101778,2023,2.00
EMP101779,2023,3.00
EMP101780,2023,
EMP101781,2023,4.00
EMP101782,2023,
EMP101783,2023,2.00
EMP101784,2023,2.00
EMP101785,2023,5.00
EMP101786,2023,3.00
EMP101787,2023,2.00
EMP101788,2023,4.00
EMP101789,2023,
EMP101790,2023,3.00
EMP101791,2023,3.00
EMP101792,2023,4.00
EMP101793,2023,3.00
EMP101794,2023,4.00
EMP101795,2023,4.00
EMP101796,2023,4.00
EMP101797,2023,4.00
EMP101798,2023,1.00
EMP101799,2023,4.00
EMP101800,2023,4.00
EMP101801,2023,3.00
EMP101802,2023,4.00
EMP101803,2023,4.00
EMP101804,2023,4.00
EMP101805,2023,2.00
EMP101806,2023,4.00
EMP101807,2023,2.00
EMP101808,2023,3.00
EMP101809,2023,5.00
EMP101810,2023,5.00
EMP101811,2023,5.00
EMP101812,2023,1.00
EMP101813,2023,3.00
EMP101814,2023,
EMP101815,2023,4.00
EMP101816,2023,2.00
EMP101817,2023,5.00
EMP101818,2023,3.00
EMP101819,2023,3.00
EMP101820,2023,5.00
EMP101821,2023,3.00
EMP101822,2023,3.00
EMP101823,2023,5.00
EMP101824,2023,5.00
EMP101825,2023,4.00
EMP101826,2023,3.00
EMP101827,2023,
EMP101828,2023,2.00
EMP101829,2023,3.00
EMP101830,2023,4.00
EMP101831,2023,3.00
EMP101832,2023,3.00
EMP101833,2023,3.00
EMP101834,2023,2.00
EMP101835,2023,5.00
EMP101836,2023,4.00
EMP101837,2023,2.00
EMP101838,2023,5.00
EMP101839,2023,2.00
EMP101840,2023,4.00
EMP101841,2023,5.00
EMP101842,2023,2.00
EMP101843,2023,2.00
EMP101844,2023,3.00
EMP101845,2023,3.00
EMP101846,2023,3.00
EMP101847,2023,
EMP101848,2023,1.00
EMP101849,2023,5.00
EMP101850,2023,3.00
EMP101851,2023,4.00
EMP101852,2023,4.00
EMP101853,2023,1.00
EMP101854,2023,4.00
EMP101855,2023,4.00
EMP101856,2023,1.00
EMP101857,2023,4.00
EMP101858,2023,3.00
EMP101859,2023,4.00
EMP101860,2023,4.00
EMP101861,2023,1.00
EMP101862,2023,2.00
EMP101863,2023,5.00
EMP101864,2023,3.00
EMP101865,2023,1.00
EMP101866,2023,4.00
EMP101867,2023,5.00
EMP101868,2023,4.00
EMP101869,2023,1.00
EMP101870,2023,3.00
EMP101871,2023,2.00
EMP101872,2023,5.00
EMP101873,2023,3.00
EMP101874,2023,3.00
EMP101875,2023,4.00
EMP101876,2023,3.00
EMP101877,2023,4.00
EMP101878,2023,3.00
EMP101879,2023,3.00
EMP101880,2023,5.00
EMP101881,2023,2.00
EMP101882,2023,3.00
EMP101883,2023,
EMP101884,2023,5.00
EMP101885,2023,4.00
EMP101886,2023,3.00
EMP101887,2023,3.00
EMP101888,2023,3.00
EMP101889,2023,3.00
EMP101890,2023,4.00
EMP101891,2023,4.00
EMP101892,2023,4.00
EMP101893,2023,4.00
EMP101894,2023,5.00
EMP101895,2023,
EMP101896,2023,2.00
EMP101897,2023,3.00
EMP101898,2023,3.00
EMP101899,2023,4.00
EMP101900,2023,4.00
EMP101901,2023,5.00
EMP101902,2023,1.00
EMP101903,2023,3.00
EMP101904,2023,4.00
EMP101905,2023,5.00
EMP101906,2023,3.00
EMP101907,2023,5.00
EMP101908,2023,3.00
EMP101909,2023,2.00
EMP101910,2023,2.00
EMP101911,2023,5.00
EMP101912,2023,3.00
EMP101913,2023,3.00
EMP101914,2023,4.00
EMP101915,2023,
EMP101916,2023,3.00
EMP101917,2023,4.00
EMP101918,2023,3.00
EMP101919,2023,
EMP101920,2023,
EMP101921,2023,3.00
EMP101922,2023,
EMP101923,2023,3.00
EMP101924,2023,3.00
EMP101925,2023,
EMP101926,2023,4.00
EMP101927,2023,4.00
EMP101928,2023,4.00
EMP101929,2023,4.00
EMP101930,2023,4.00
EMP101931,2023,4.00
EMP101932,2023,4.00
EMP101933,2023,2.00
EMP101934,2023,2.00
EMP101935,2023,3.00
EMP101936,2023,3.00
EMP101937,2023,3.00
EMP101938,2023,
EMP101939,2023,4.00
EMP101940,2023,4.00
EMP101941,2023,2.00
EMP101942,2023,1.00
EMP101943,2023,3.00
EMP101944,2023,4.00
EMP101945,2023,
EMP101946,2023,3.00
EMP101947,2023,3.00
EMP101948,2023,3.00
EMP101949,2023,3.00
EMP101950,2023,4.00
EMP101951,2023,2.00
EMP101952,2023,3.00
EMP101953,2023,3.00
EMP101954,2023,3.00
EMP101955,2023,3.00
EMP101956,2023,2.00
EMP101957,2023,
EMP101958,2023,2.00
EMP101959,2023,1.00
EMP101960,2023,4.00
EMP101961,2023,3.00
EMP101962,2023,4.00
EMP101963,2023,3.00
EMP101964,2023,3.00
EMP101965,2023,3.00
EMP101966,2023,4.00
EMP101967,2023,2.00
EMP101968,2023,2.00
EMP101969,2023,4.00
EMP101970,2023,5.00
EMP101971,2023,1.00
EMP101972,2023,5.00
EMP101973,2023,2.00
EMP101974,2023,3.00
EMP101975,2023,3.00
EMP101976,2023,2.00
EMP101977,2023,3.00
EMP101978,2023,5.00
EMP101979,2023,3.00
EMP101980,2023,2.00
EMP101981,2023,3.00
EMP101982,2023,2.00
EMP101983,2023,4.00
EMP101984,2023,4.00
EMP101985,2023,4.00
EMP101986,2023,
EMP101987,2023,2.00
EMP101988,2023,5.00
EMP101989,2023,4.00
EMP101990,2023,2.00
EMP101991,2023,4.00
EMP101992,2023,4.00
EMP101993,2023,5.00
EMP101994,2023,4.00
EMP101995,2023,3.00
EMP101996,2023,3.00
EMP101997,2023,2.00
EMP101998,2023,3.00
EMP101999,2023,3.00
DUP9129,2023,3.00
DUP9015,2023,3.00
DUP5237,2023,3.00
DUP2722,2023,1.00
DUP3015,2023,5.00
DUP1942,2023,3.00
DUP2096,2023,5.00
DUP4177,2023,3.00
DUP9801,2023,
DUP3452,2023,3.00
EMP100000,2024,3.00
EMP100001,2024,4.00
EMP100002,2024,
EMP100003,2024,1.00
EMP100004,2024,2.00
EMP100005,2024,3.00
EMP100006,2024,4.00
EMP100007,2024,2.00
EMP100008,2024,4.00
EMP100009,2024,4.00
EMP100010,2024,3.00
EMP100011,2024,5.00
EMP100012,2024,4.00
EMP100013,2024,1.00
EMP100014,2024,3.00
EMP100015,2024,3.00
EMP100016,2024,3.00
EMP100017,2024,5.00
EMP100018,2024,2.00
EMP100019,2024,4.00
EMP100020,2024,4.00
EMP100021,2024,4.00
EMP100022,2024,5.00
EMP100023,2024,2.00
EMP100024,2024,3.00
EMP100025,2024,2.00
EMP100026,2024,3.00
EMP100027,2024,3.00
EMP100028,2024,2.00
EMP100029,2024,3.00
EMP100030,2024,2.00
EMP100031,2024,3.00
EMP100032,2024,3.00
EMP100033,2024,2.00
EMP100034,2024,2.00
EMP100035,2024,4.00
EMP100036,2024,4.00
EMP100037,2024,4.00
EMP100038,2024,2.00
EMP100039,2024,
EMP100040,2024,2.00
EMP100041,2024,5.00
EMP100042,2024,3.00
EMP100043,2024,3.00
EMP100044,2024,1.00
EMP100045,2024,3.00
EMP100046,2024,2.00
EMP100047,2024,
EMP100048,2024,3.00
EMP100049,2024,1.00
EMP100050,2024,3.00
EMP100051,2024,5.00
EMP100052,2024,5.00
EMP100053,2024,2.00
EMP100054,2024,4.00
EMP100055,2024,4.00
EMP100056,2024,4.00
EMP100057,2024,3.00
EMP100058,2024,5.00
EMP100059,2024,4.00
EMP100060,2024,4.00
EMP100061,2024,3.00
EMP100062,2024,3.00
EMP100063,2024,3.00
EMP100064,2024,3.00
EMP100065,2024,2.00
EMP100066,2024,3.00
EMP100067,2024,3.00
EMP100068,2024,3.00
EMP100069,2024,3.00
EMP100070,2024,3.00
EMP100071,2024,3.00
EMP100072,2024,
EMP100073,2024,3.00
EMP100074,2024,3.00
EMP100075,2024,3.00
EMP100076,2024,3.00
EMP100077,2024,3.00
EMP100078,2024,1.00
EMP100079,2024,4.00
EMP100080,2024,5.00
EMP100081,2024,4.00
EMP100082,2024,2.00
EMP100083,2024,3.00
EMP100084,2024,3.00
EMP100085,2024,1.00
EMP100086,2024,3.00
